File,|SIJ|,RIJ
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00138999449762,7.52538762078945
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.01506821432573,5.96330479090688
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00298595086866,7.30152693059264
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.0080409181151,6.48015279317901
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.01506821433236,5.96330479081387
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.04272208777999,4.59968799245536
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.01506818006,5.9633048410353
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.05320027101754,4.92454718276808
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00298595087073,7.30152693045529
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.01506818006197,5.96330484100618
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00139000431517,7.52538783509363
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00804091249417,6.48015284026742
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00804091812381,6.48015279316925
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.05320027101409,4.92454718282564
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00804091249171,6.48015284034958
S22-1-unCP-NHHH-NHHH-Disp8-EFP.log,0.00673006592353,5.65978916698166
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00341615639633,8.27658367551319
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01163952545488,6.07915043733963
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00087563660271,7.62817823755965
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00209488233801,7.89488658436952
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00134854466968,7.96893440889306
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00318973878282,6.9250237065884
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.0011857707842,8.84375975852994
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00139982099733,8.9599362969635
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00209486654087,7.89488758466777
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01163950995384,6.07915137024182
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00341614688626,8.2765848550293
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00087565955583,7.62817912374825
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00118577674892,8.84375962766388
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00318974987433,6.92502345897672
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00139981361648,8.95993656186297
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00134853897799,7.96893457418296
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,5.98275561e-06,8.35374510252846
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00321876807878,6.92500342309627
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00039227413131,8.22901967761886
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00173814584215,9.19202647619969
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00087564815252,7.62817868711947
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01163951008101,6.07915098561583
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00209487332089,7.89488732834249
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00341615541869,8.27658388173729
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00173811956158,9.19202724575411
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00321870238865,6.92500370389943
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,5.98932307e-06,8.35374580139956
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.0003922606138,8.22902027463117
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00063653904213,7.58370874705397
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.0116310700487,6.07921315756185
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00329666018142,8.23561654689377
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00242853854845,7.98030074923248
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00329666764123,8.23561523322914
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01163108212043,6.07921202003459
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00242853677874,7.98030006708316
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00063653579353,7.58370799166742
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00139982396575,8.95993603891514
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00318980135068,6.92502328899946
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00134854703462,7.96893404088279
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00118578728465,8.84375916453239
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01555866020405,8.08932790993371
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.04165489574467,5.90836400113591
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00703251786161,7.58679481251638
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00036788051303,7.73843740034783
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00039228379017,8.2290193673741
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00321871481715,6.92500306036708
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00173814216155,9.19202681527124
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,5.98922008e-06,8.35374489816262
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00242852865154,7.98030057600936
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01163106806399,6.07921281172146
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00063654653658,7.58370879171397
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00329666698776,8.23561571134047
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00703250822963,7.58679444917705
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.04165492805786,5.90836401329224
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00036790108721,7.73843734892103
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01555869147882,8.08932775870001
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00036790635877,7.73843681687313
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.04165495186097,5.90836341122984
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.01555865527871,8.08932762751892
S22-10-unCP-CCCCCCHHHHHH-CHHHH-Disp8-EFP.log,0.00703249294522,7.58679384448285
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00030110799288,9.46363055205381
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00014718283076,8.47289985751845
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00901153944838,6.39072737260874
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00388528580399,7.11051970892278
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.0002161328011,6.80921041790794
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00403440126258,6.56900122329767
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.0002568217263,8.92812644834025
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00020278341246,7.76340000534086
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.0003280797143,7.89436664111235
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00026255454112,9.9652827533578
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.01161030819519,7.27130418821026
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00013067318463,8.66443054389642
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00011682881593,7.47152049246179
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.01218534246604,8.36173715693889
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.02400075792217,6.95331711562978
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00014717931964,8.47289608904205
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,7.338038476e-05,9.84912012983132
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00011682472414,7.47152099824627
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00039500145378,9.88949617935079
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00025191941655,7.11482115581691
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00026618423694,8.2835175884166
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,9.61951937e-06,11.25606411156968
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00521158367154,6.53910222710683
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00110372199628,7.47326345134492
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,6.505124877e-05,10.66666825136635
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.01112803764523,7.30265636761731
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00029038019216,8.89256742062685
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00017258768152,9.57979903871355
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00324874124627,9.19523679564564
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00039739099921,8.80137438990902
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00901170513767,6.39072355397628
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00011682925184,7.47152193543752
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00030107502972,9.46362977912112
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00026253161722,9.96528124463098
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00032812504192,7.89437212894446
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00013057569124,8.66443322712998
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00025682177974,8.92812501355065
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00020272804691,7.76339768006573
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00021642317654,6.80919971645436
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00388534857173,7.11051716223998
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.01163750369261,7.27019454296346
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00403462715244,6.56899349498285
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00014717869801,8.47289485416304
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.02398313567932,6.95423532314641
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.01219452145209,8.36193286226135
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00388533249912,7.11051787744371
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00039502921096,9.88949805196486
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00026252533547,9.96528245435147
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00029080640155,11.89879767551127
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00011224662896,8.50568187877367
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00019428517892,10.05394806430125
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00050750292069,11.75759593454175
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00147070628396,7.3312828513925
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00017915807213,7.50875508777951
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00048093761619,9.63356330995582
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00628445803919,8.02872660536593
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00068242508797,8.31519733670586
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,6.504972458e-05,10.66666755279862
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.0018726156863,9.03113575206056
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00509318853517,10.15472403172205
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00021640309866,6.80920087170798
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00025201319789,7.11481664234677
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00032810148009,7.89436688168401
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00011224766405,8.50567580072983
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00074774199066,6.78976879643047
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00068267573989,7.32296752641806
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00051834691916,8.32384871016171
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00061800698515,7.01914498008297
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00402845719059,6.39337216963369
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00017915545616,7.508755266603
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.02045852703738,6.4822993368318
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.0026427052642,6.57050513765709
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00110373169861,7.47326296897113
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.01176145004658,6.70525410315004
S22-11-unCP-CCCCCCHHHHHH-CCCCCCHHHHHH-Disp8-EFP.log,0.00690964102222,7.21237300141529
